"기준년","대업종","중업종","규모","지방관서","공사금액","사업장수","근로자수"
2019,2,200,21,5130,J,20,461
2019,2,200,21,5140,J,14,333
2019,2,200,21,5160,J,101,2423
2019,2,200,21,5170,J,38,935
2019,2,200,21,5180,J,33,788
2019,2,200,21,6000,J,53,1287
2019,2,200,21,6110,J,39,930
2019,2,200,21,6120,J,29,693
2019,2,200,21,6130,J,19,463
2019,2,200,21,6210,J,26,635
2019,2,200,21,6220,J,20,476
2019,2,200,21,6310,J,28,671
2019,2,200,21,7000,J,65,1512
2019,2,200,21,7110,J,66,1572
2019,2,200,21,7120,J,56,1336
2019,2,200,21,7210,J,43,996
2019,2,200,21,7220,J,25,605
2019,2,200,21,7230,J,11,254
2019,2,200,22,2000,J,3,112
2019,2,200,22,2010,J,1,37
2019,2,200,22,2020,J,9,342
2019,2,200,22,2030,J,1,49
2019,2,200,22,2040,J,3,114
2019,2,200,22,2050,J,4,147
2019,2,200,22,2060,J,4,146
2019,2,200,22,2070,J,43,1638
2019,2,200,22,2110,J,12,483
2019,2,200,22,2120,J,1,32
2019,2,200,22,2130,J,21,797
2019,2,200,22,2140,J,25,962
2019,2,200,22,2150,J,2,61
2019,2,200,22,3000,J,40,1541
2019,2,200,22,3010,J,4,160
2019,2,200,22,3020,J,11,426
2019,2,200,22,3110,J,20,774
2019,2,200,22,3120,J,14,533
2019,2,200,22,3130,J,30,1115
2019,2,200,22,3140,J,22,875
2019,2,200,22,3150,J,15,573
2019,2,200,22,4000,J,30,1114
2019,2,200,22,4010,J,18,692
2019,2,200,22,4110,J,15,579
2019,2,200,22,4120,J,4,156
2019,2,200,22,4130,J,11,428
2019,2,200,22,4140,J,7,288
2019,2,200,22,5000,J,15,590
2019,2,200,22,5010,J,26,944
2019,2,200,22,5110,J,41,1529
2019,2,200,22,5120,J,25,887
2019,2,200,22,5130,J,13,515
2019,2,200,22,5140,J,9,356
2019,2,200,22,5160,J,67,2571
2019,2,200,22,5170,J,37,1464
2019,2,200,22,5180,J,18,713
2019,2,200,22,6000,J,42,1587
2019,2,200,22,6110,J,25,983
2019,2,200,22,6120,J,27,1059
2019,2,200,22,6130,J,17,646
2019,2,200,22,6210,J,15,553
2019,2,200,22,6220,J,19,709
2019,2,200,22,6310,J,22,796
2019,2,200,22,7000,J,46,1748
2019,2,200,22,7110,J,53,1935
2019,2,200,22,7120,J,64,2421
2019,2,200,22,7210,J,51,1930
2019,2,200,22,7220,J,19,726
2019,2,200,22,7230,J,6,232
2019,2,200,31,2000,J,2,163
2019,2,200,31,2010,J,2,140
2019,2,200,31,2020,J,4,304
2019,2,200,31,2030,J,1,66
2019,2,200,31,2060,J,3,237
2019,2,200,31,2070,J,40,2589
2019,2,200,31,2110,J,10,702
2019,2,200,31,2120,J,1,84
2019,2,200,31,2130,J,16,1104
2019,2,200,31,2140,J,10,745
2019,2,200,31,2150,J,2,126
2019,2,200,31,3000,J,23,1595
2019,2,200,31,3010,J,8,545
2019,2,200,31,3020,J,7,498
2019,2,200,31,3110,J,14,953
2019,2,200,31,3120,J,3,199
2019,2,200,31,3130,J,32,2109
2019,2,200,31,3140,J,17,1145
2019,2,200,31,3150,J,6,449
2019,2,200,31,4000,J,16,1114
2019,2,200,31,4010,J,12,907
2019,2,200,31,4110,J,11,807
2019,2,200,31,4120,J,5,300
2019,2,200,31,4130,J,8,530
2019,2,200,31,4140,J,4,228
2019,2,200,31,5000,J,18,1190
2019,2,200,31,5010,J,8,555
2019,2,200,31,5110,J,25,1774
2019,2,200,31,5120,J,16,1047
2019,2,200,31,5130,J,11,725
2019,2,200,31,5140,J,10,712
2019,2,200,31,5160,J,44,3191
2019,2,200,31,5170,J,31,2175
2019,2,200,31,5180,J,14,1035
2019,2,200,31,6000,J,26,1782
2019,2,200,31,6110,J,18,1225
2019,2,200,31,6120,J,21,1432
2019,2,200,31,6130,J,15,997
2019,2,200,31,6210,J,5,323
2019,2,200,31,6220,J,10,691
2019,2,200,31,6310,J,10,623
2019,2,200,31,7000,J,27,1822
2019,2,200,31,7110,J,54,3700
2019,2,200,31,7120,J,48,3468
2019,2,200,31,7210,J,33,2344
2019,2,200,31,7220,J,19,1391
2019,2,200,31,7230,J,1,81
2019,2,200,43,2020,J,1,104
2019,2,200,43,2030,J,1,201
2019,2,200,43,2040,J,1,110
2019,2,200,43,2060,J,1,136
2019,2,200,43,2070,J,19,2553
2019,2,200,43,2110,J,5,596
2019,2,200,43,2130,J,3,484
2019,2,200,43,2140,J,8,1366
2019,2,200,43,3000,J,12,1790
2019,2,200,43,3010,J,3,432
2019,2,200,43,3020,J,4,614
2019,2,200,43,3110,J,7,1273
2019,2,200,43,3120,J,2,272
2019,2,200,43,3130,J,16,2608
2019,2,200,43,3140,J,3,747
2019,2,200,43,3150,J,6,897
2019,2,200,43,4000,J,6,979
2019,2,200,43,4010,J,4,686
2019,2,200,43,4110,J,4,623
2019,2,200,43,4120,J,1,196
2019,2,200,43,4130,J,2,292
2019,2,200,43,4140,J,4,615
2019,2,200,43,5000,J,13,2175
2019,2,200,43,5010,J,4,587
2019,2,200,43,5110,J,11,1699
2019,2,200,43,5120,J,4,536
2019,2,200,43,5130,J,3,432
2019,2,200,43,5140,J,6,1136
2019,2,200,43,5160,J,21,3633
2019,2,200,43,5170,J,16,2516
2019,2,200,43,5180,J,8,1013
2019,2,200,43,6000,J,12,1955
2019,2,200,43,6110,J,10,1785
2019,2,200,43,6120,J,14,2517
2019,2,200,43,6130,J,7,1338
2019,2,200,43,6210,J,5,909
2019,2,200,43,6220,J,1,119
2019,2,200,43,6310,J,2,227
2019,2,200,43,7000,J,22,3882
2019,2,200,43,7110,J,39,6683
2019,2,200,43,7120,J,24,3907
2019,2,200,43,7210,J,18,3220
2019,2,200,43,7220,J,9,1482
2019,2,200,43,7230,J,1,109
2019,2,200,51,2040,J,2,805
2019,2,200,51,2060,J,1,447
2019,2,200,51,2070,J,3,1086
2019,2,200,51,2110,J,1,301
2019,2,200,51,2140,J,1,342
2019,2,200,51,3110,J,1,300
2019,2,200,51,3130,J,1,401
2019,2,200,51,4010,J,4,1651
2019,2,200,51,5010,J,1,313
2019,2,200,51,5130,J,1,398
2019,2,200,51,5140,J,1,474
2019,2,200,51,5160,J,4,1540
2019,2,200,51,5170,J,2,816
2019,2,200,51,6000,J,2,728
2019,2,200,51,6110,J,1,390
2019,2,200,51,6120,J,1,401
2019,2,200,51,6310,J,1,413
2019,2,200,51,7000,J,2,857
2019,2,200,51,7110,J,6,2239
2019,2,200,51,7120,J,1,368
2019,2,200,51,7210,J,1,339
2019,2,200,51,7220,J,1,442
2019,2,200,61,2050,J,1,750
2019,2,200,61,2140,J,1,822
2019,2,200,61,3000,J,2,1198
2019,2,200,61,3020,J,1,541
2019,2,200,61,3130,J,1,575
2019,2,200,61,4010,J,1,600
2019,2,200,61,4120,J,1,540
2019,2,200,61,4130,J,1,777
2019,2,200,61,5010,J,1,800
2019,2,200,61,5130,J,2,1554
2019,2,200,61,5160,J,3,2157
2019,2,200,61,5170,J,2,1264
2019,2,200,61,6130,J,2,1233
2019,2,200,61,7000,J,1,550
2019,2,200,61,7110,J,1,565
2019,2,200,73,5140,J,1,1085
2019,2,200,73,5160,J,2,2543
2019,2,200,73,6120,J,1,1400
2019,2,202,11,2000,J,1970,2659
2019,2,202,11,2010,J,269,362
2019,2,202,11,2020,J,1071,1446
2019,2,202,11,2030,J,356,435
2019,2,202,11,2040,J,332,516
2019,2,202,11,2050,J,2235,2663
2019,2,202,11,2060,J,914,1351
2019,2,202,11,2070,J,2262,4114
2019,2,202,11,2110,J,34,67
2019,2,202,11,2120,J,4,6
2019,2,202,11,2130,J,12,17
2019,2,202,11,2140,J,37,53
2019,2,202,11,2150,J,4,5
2019,2,202,11,3000,J,435,704
2019,2,202,11,3010,J,320,550
2019,2,202,11,3020,J,225,425
2019,2,202,11,3110,J,89,145
2019,2,202,11,3120,J,135,209
2019,2,202,11,3130,J,260,447
2019,2,202,11,3140,J,85,132
2019,2,202,11,3150,J,16,31
2019,2,202,11,4000,J,763,1218
2019,2,202,11,4010,J,1906,3233
2019,2,202,11,4110,J,80,132
2019,2,202,11,4120,J,101,195
2019,2,202,11,4130,J,48,74
2019,2,202,11,4140,J,22,18
2019,2,202,11,5000,J,171,294
2019,2,202,11,5010,J,258,383
2019,2,202,11,5110,J,306,519
2019,2,202,11,5120,J,329,567
2019,2,202,11,5130,J,229,347
2019,2,202,11,5140,J,276,459
2019,2,202,11,5160,J,866,1482
2019,2,202,11,5170,J,123,206
2019,2,202,11,5180,J,344,523
2019,2,202,11,6000,J,187,285
2019,2,202,11,6110,J,175,277
2019,2,202,11,6120,J,144,217
2019,2,202,11,6130,J,27,44
2019,2,202,11,6210,J,29,49
2019,2,202,11,6220,J,53,82
2019,2,202,11,6310,J,41,52
2019,2,202,11,7000,J,282,462
2019,2,202,11,7110,J,146,253
2019,2,202,11,7120,J,94,155
2019,2,202,11,7210,J,157,242
2019,2,202,11,7220,J,17,28
2019,2,202,11,7230,J,7,11
2019,2,202,12,2000,J,169,1090
2019,2,202,12,2010,J,50,329
2019,2,202,12,2020,J,162,1045
2019,2,202,12,2030,J,51,312
2019,2,202,12,2040,J,62,397
2019,2,202,12,2050,J,218,1402
2019,2,202,12,2060,J,166,1062
2019,2,202,12,2070,J,645,4149
2019,2,202,12,2110,J,3,21
2019,2,202,12,2120,J,1,5
2019,2,202,12,2140,J,4,27
2019,2,202,12,2150,J,2,13
2019,2,202,12,3000,J,106,718
2019,2,202,12,3010,J,53,356
2019,2,202,12,3020,J,65,439
2019,2,202,12,3110,J,19,121
2019,2,202,12,3120,J,50,340
2019,2,202,12,3130,J,77,517
2019,2,202,12,3140,J,19,140
2019,2,202,12,3150,J,6,50
2019,2,202,12,4000,J,210,1418
2019,2,202,12,4010,J,529,3552
2019,2,202,12,4110,J,24,170
2019,2,202,12,4120,J,39,268
2019,2,202,12,4130,J,11,70
2019,2,202,12,4140,J,6,41
2019,2,202,12,5000,J,38,244
2019,2,202,12,5010,J,64,417
2019,2,202,12,5110,J,83,536
2019,2,202,12,5120,J,79,509
2019,2,202,12,5130,J,57,368
2019,2,202,12,5140,J,88,597
2019,2,202,12,5160,J,191,1262
2019,2,202,12,5170,J,40,268
2019,2,202,12,5180,J,61,403
2019,2,202,12,6000,J,43,286
2019,2,202,12,6110,J,57,391
2019,2,202,12,6120,J,39,263
2019,2,202,12,6130,J,5,36
2019,2,202,12,6210,J,10,65
2019,2,202,12,6220,J,15,99
2019,2,202,12,6310,J,8,42
2019,2,202,12,7000,J,76,472
2019,2,202,12,7110,J,37,251
2019,2,202,12,7120,J,32,215
2019,2,202,12,7210,J,59,384
2019,2,202,12,7220,J,12,86
2019,2,202,12,7230,J,1,9
2019,2,202,13,2000,J,66,880
2019,2,202,13,2010,J,27,372
2019,2,202,13,2020,J,69,907
2019,2,202,13,2030,J,26,357
2019,2,202,13,2040,J,24,310
2019,2,202,13,2050,J,62,825
2019,2,202,13,2060,J,71,924
2019,2,202,13,2070,J,370,4987
2019,2,202,13,2110,J,5,62
2019,2,202,13,2120,J,1,18
2019,2,202,13,2130,J,4,56
2019,2,202,13,2140,J,2,31
2019,2,202,13,3000,J,66,936
2019,2,202,13,3010,J,46,656
2019,2,202,13,3020,J,45,607
2019,2,202,13,3110,J,14,192
2019,2,202,13,3120,J,37,531
2019,2,202,13,3130,J,67,921
2019,2,202,13,3140,J,19,261
2019,2,202,13,3150,J,3,39
2019,2,202,13,4000,J,120,1623
2019,2,202,13,4010,J,339,4562
2019,2,202,13,4110,J,17,243
2019,2,202,13,4120,J,34,453
2019,2,202,13,4130,J,9,121
2019,2,202,13,4140,J,6,74
2019,2,202,13,5000,J,22,279
2019,2,202,13,5010,J,35,474
2019,2,202,13,5110,J,40,550
2019,2,202,13,5120,J,38,530
2019,2,202,13,5130,J,20,260
2019,2,202,13,5140,J,55,772
2019,2,202,13,5160,J,90,1173
2019,2,202,13,5170,J,30,404
2019,2,202,13,5180,J,37,480
2019,2,202,13,6000,J,35,458
2019,2,202,13,6110,J,36,523
2019,2,202,13,6120,J,29,404
2019,2,202,13,6130,J,3,36
2019,2,202,13,6210,J,7,90
2019,2,202,13,6220,J,9,123
2019,2,202,13,6310,J,4,48
2019,2,202,13,7000,J,41,561
2019,2,202,13,7110,J,27,370
2019,2,202,13,7120,J,11,148
2019,2,202,13,7210,J,38,512
2019,2,202,13,7220,J,7,93
2019,2,202,13,7230,J,5,70
2019,2,202,21,2000,J,19,437
2019,2,202,21,2010,J,6,141
2019,2,202,21,2020,J,15,357
2019,2,202,21,2030,J,6,149
2019,2,202,21,2040,J,9,222
2019,2,202,21,2050,J,22,521
2019,2,202,21,2060,J,29,676
2019,2,202,21,2070,J,122,2885
2019,2,202,21,2110,J,3,74
2019,2,202,21,2140,J,2,52
2019,2,202,21,2150,J,1,20
2019,2,202,21,3000,J,23,562
2019,2,202,21,3010,J,18,466
2019,2,202,21,3020,J,13,309
2019,2,202,21,3110,J,4,95
2019,2,202,21,3120,J,28,666
2019,2,202,21,3130,J,27,635
2019,2,202,21,3140,J,3,70
2019,2,202,21,4000,J,45,1051
2019,2,202,21,4010,J,146,3446
2019,2,202,21,4110,J,10,236
2019,2,202,21,4120,J,28,694
2019,2,202,21,4130,J,7,166
2019,2,202,21,5000,J,1,25
2019,2,202,21,5010,J,19,467
2019,2,202,21,5110,J,19,456
2019,2,202,21,5120,J,13,310
2019,2,202,21,5130,J,11,266
2019,2,202,21,5140,J,25,589
2019,2,202,21,5160,J,25,609
2019,2,202,21,5170,J,13,308
2019,2,202,21,5180,J,21,522
2019,2,202,21,6000,J,9,212
2019,2,202,21,6110,J,14,336
2019,2,202,21,6120,J,10,222
2019,2,202,21,6210,J,2,45
2019,2,202,21,6220,J,2,47
2019,2,202,21,6310,J,4,99
2019,2,202,21,7000,J,15,361
2019,2,202,21,7110,J,18,395
2019,2,202,21,7120,J,8,191
2019,2,202,21,7210,J,21,515
2019,2,202,21,7220,J,6,135
2019,2,202,22,2000,J,8,299
2019,2,202,22,2010,J,10,407
2019,2,202,22,2020,J,10,404
2019,2,202,22,2030,J,4,134
2019,2,202,22,2040,J,5,223
2019,2,202,22,2050,J,5,157
2019,2,202,22,2060,J,24,944
2019,2,202,22,2070,J,66,2434
2019,2,202,22,2110,J,2,95
2019,2,202,22,2130,J,1,37
2019,2,202,22,2150,J,2,76
2019,2,202,22,3000,J,27,1049
2019,2,202,22,3010,J,9,328
2019,2,202,22,3020,J,18,727
2019,2,202,22,3110,J,5,172
2019,2,202,22,3120,J,14,569
2019,2,202,22,3130,J,31,1116
2019,2,202,22,3140,J,3,98
2019,2,202,22,4000,J,30,1141
2019,2,202,22,4010,J,118,4471
2019,2,202,22,4110,J,8,310
2019,2,202,22,4120,J,39,1525
2019,2,202,22,4130,J,2,71
2019,2,202,22,4140,J,3,101
2019,2,202,22,5000,J,4,148
2019,2,202,22,5010,J,13,501
2019,2,202,22,5110,J,17,617
2019,2,202,22,5120,J,6,217
2019,2,202,22,5130,J,6,237
2019,2,202,22,5140,J,29,1167
2019,2,202,22,5160,J,25,923
2019,2,202,22,5170,J,5,193
2019,2,202,22,5180,J,4,158
2019,2,202,22,6000,J,4,140
2019,2,202,22,6110,J,13,476
2019,2,202,22,6120,J,3,137
2019,2,202,22,6130,J,1,30
2019,2,202,22,6220,J,1,32
2019,2,202,22,6310,J,2,73
2019,2,202,22,7000,J,14,518
2019,2,202,22,7110,J,9,325
2019,2,202,22,7120,J,10,371
2019,2,202,22,7210,J,16,596
2019,2,202,22,7220,J,1,37
2019,2,202,31,2000,J,4,273
2019,2,202,31,2010,J,3,182
2019,2,202,31,2020,J,13,907
2019,2,202,31,2030,J,3,217
2019,2,202,31,2050,J,6,431
2019,2,202,31,2060,J,10,755
2019,2,202,31,2070,J,23,1680
2019,2,202,31,2110,J,3,208
2019,2,202,31,2140,J,1,74
2019,2,202,31,3000,J,18,1241
2019,2,202,31,3010,J,10,754
2019,2,202,31,3020,J,10,675
2019,2,202,31,3110,J,2,146
2019,2,202,31,3120,J,15,1129
2019,2,202,31,3130,J,14,958
2019,2,202,31,3140,J,1,66
2019,2,202,31,4000,J,15,1119
2019,2,202,31,4010,J,48,3371
2019,2,202,31,4110,J,5,307
2019,2,202,31,4120,J,20,1381
2019,2,202,31,4130,J,1,90
2019,2,202,31,5000,J,1,58
2019,2,202,31,5010,J,7,447
2019,2,202,31,5110,J,5,296
2019,2,202,31,5120,J,4,328
2019,2,202,31,5130,J,4,331
2019,2,202,31,5140,J,33,2393
2019,2,202,31,5160,J,8,654
2019,2,202,31,5170,J,5,346
2019,2,202,31,5180,J,2,146
2019,2,202,31,6000,J,7,551
2019,2,202,31,6110,J,10,701
2019,2,202,31,6120,J,9,632
2019,2,202,31,6130,J,1,78
2019,2,202,31,6210,J,1,64
2019,2,202,31,7000,J,7,457
2019,2,202,31,7110,J,5,310
2019,2,202,31,7120,J,5,345
2019,2,202,31,7210,J,12,838
2019,2,202,43,2000,J,2,258
2019,2,202,43,2010,J,2,282
2019,2,202,43,2030,J,1,136
2019,2,202,43,2040,J,3,411
2019,2,202,43,2060,J,7,1299
2019,2,202,43,2070,J,12,1575
2019,2,202,43,3000,J,4,570
2019,2,202,43,3010,J,5,716
2019,2,202,43,3020,J,1,105
2019,2,202,43,3120,J,8,1181
2019,2,202,43,3130,J,6,1270
2019,2,202,43,4000,J,8,1371
2019,2,202,43,4010,J,14,1863
2019,2,202,43,4110,J,3,507
2019,2,202,43,4120,J,9,1544
2019,2,202,43,5010,J,4,569
2019,2,202,43,5110,J,2,372
2019,2,202,43,5120,J,1,105
2019,2,202,43,5140,J,7,1077
2019,2,202,43,5160,J,3,373
2019,2,202,43,5170,J,5,607
2019,2,202,43,5180,J,1,156
2019,2,202,43,6000,J,5,910
2019,2,202,43,6110,J,5,714
2019,2,202,43,6120,J,3,387
2019,2,202,43,6210,J,1,131
2019,2,202,43,6220,J,1,150
2019,2,202,43,7000,J,2,292
2019,2,202,43,7110,J,7,965
2019,2,202,43,7120,J,2,326
2019,2,202,43,7210,J,2,294
2019,2,202,43,7220,J,1,144
2019,2,202,51,2020,J,1,349
2019,2,202,51,3010,J,1,461
2019,2,202,51,3020,J,1,309
2019,2,202,51,3120,J,2,697
2019,2,202,51,4120,J,2,778
2019,2,202,51,5130,J,1,457
2019,2,202,51,6000,J,1,448
2019,2,202,61,3020,J,1,642
2019,2,202,61,3120,J,1,563
2019,2,202,61,4120,J,1,627
2019,2,202,61,6110,J,1,674
2019,2,202,73,4120,J,1,1041
2019,2,204,11,2000,J,102,128
2019,2,204,11,2010,J,10,11
2019,2,204,11,2020,J,98,139
2019,2,204,11,2030,J,50,69
2019,2,204,11,2040,J,49,61
2019,2,204,11,2050,J,74,92
2019,2,204,11,2060,J,65,88
2019,2,204,11,2070,J,1297,2369
2019,2,204,11,2110,J,84,150
2019,2,204,11,2120,J,10,11
2019,2,204,11,2130,J,84,107
2019,2,204,11,2140,J,86,142
2019,2,204,11,2150,J,19,35
2019,2,204,11,3000,J,177,267
2019,2,204,11,3010,J,131,219
2019,2,204,11,3020,J,211,396
2019,2,204,11,3110,J,191,299
2019,2,204,11,3120,J,142,228
2019,2,204,11,3130,J,413,731
2019,2,204,11,3140,J,96,148
2019,2,204,11,3150,J,19,25
2019,2,204,11,4000,J,328,509
2019,2,204,11,4010,J,351,612
2019,2,204,11,4110,J,117,220
2019,2,204,11,4120,J,75,122
2019,2,204,11,4130,J,40,53
2019,2,204,11,4140,J,43,52
2019,2,204,11,5000,J,179,301
2019,2,204,11,5010,J,403,716
2019,2,204,11,5110,J,779,1432
2019,2,204,11,5120,J,663,1199
2019,2,204,11,5130,J,98,148
2019,2,204,11,5140,J,362,584
2019,2,204,11,5160,J,806,1395
2019,2,204,11,5170,J,221,412
2019,2,204,11,5180,J,986,1694
2019,2,204,11,6000,J,345,577
2019,2,204,11,6110,J,197,276
2019,2,204,11,6120,J,82,124
2019,2,204,11,6130,J,60,94
2019,2,204,11,6210,J,73,103
2019,2,204,11,6220,J,65,109
2019,2,204,11,6310,J,134,185
2019,2,204,11,7000,J,355,567
2019,2,204,11,7110,J,260,471
2019,2,204,11,7120,J,166,277
2019,2,204,11,7210,J,227,349
2019,2,204,11,7220,J,40,69
2019,2,204,11,7230,J,17,28
2019,2,204,12,2000,J,11,73
2019,2,204,12,2010,J,3,16
2019,2,204,12,2020,J,27,168
2019,2,204,12,2030,J,10,64
2019,2,204,12,2040,J,9,60
2019,2,204,12,2050,J,5,30
2019,2,204,12,2060,J,5,34
2019,2,204,12,2070,J,403,2598
2019,2,204,12,2110,J,23,152
2019,2,204,12,2120,J,2,15
2019,2,204,12,2130,J,9,55
2019,2,204,12,2140,J,29,194
2019,2,204,12,2150,J,4,29
2019,2,204,12,3000,J,35,231
2019,2,204,12,3010,J,12,71
2019,2,204,12,3020,J,54,348
2019,2,204,12,3110,J,47,325
2019,2,204,12,3120,J,37,243
2019,2,204,12,3130,J,123,800
2019,2,204,12,3140,J,21,145
2019,2,204,12,3150,J,2,14
2019,2,204,12,4000,J,64,418
2019,2,204,12,4010,J,104,687
2019,2,204,12,4110,J,23,153
2019,2,204,12,4120,J,26,162
2019,2,204,12,4130,J,11,71
2019,2,204,12,4140,J,6,39
2019,2,204,12,5000,J,52,347
2019,2,204,12,5010,J,134,886
2019,2,204,12,5110,J,272,1751
2019,2,204,12,5120,J,259,1659
2019,2,204,12,5130,J,19,117
2019,2,204,12,5140,J,114,764
2019,2,204,12,5160,J,232,1524
2019,2,204,12,5170,J,87,568
2019,2,204,12,5180,J,280,1831
2019,2,204,12,6000,J,79,505
2019,2,204,12,6110,J,36,233
2019,2,204,12,6120,J,13,86
2019,2,204,12,6130,J,25,169
2019,2,204,12,6210,J,15,102
2019,2,204,12,6220,J,11,72
2019,2,204,12,6310,J,10,56
2019,2,204,12,7000,J,76,484
2019,2,204,12,7110,J,71,462
2019,2,204,12,7120,J,50,343
2019,2,204,12,7210,J,55,366
2019,2,204,12,7220,J,8,49
2019,2,204,12,7230,J,4,30
2019,2,204,13,2000,J,6,82
2019,2,204,13,2010,J,2,26
2019,2,204,13,2020,J,10,136
2019,2,204,13,2030,J,1,11
2019,2,204,13,2040,J,3,45
2019,2,204,13,2050,J,3,41
2019,2,204,13,2060,J,2,31
2019,2,204,13,2070,J,132,1729
2019,2,204,13,2110,J,4,47
2019,2,204,13,2120,J,5,68
2019,2,204,13,2130,J,5,61
2019,2,204,13,2140,J,11,145
2019,2,204,13,2150,J,4,51
2019,2,204,13,3000,J,7,81
2019,2,204,13,3010,J,12,165
2019,2,204,13,3020,J,22,276
2019,2,204,13,3110,J,29,385
2019,2,204,13,3120,J,15,186
2019,2,204,13,3130,J,76,980
2019,2,204,13,3140,J,7,107
2019,2,204,13,3150,J,1,18
2019,2,204,13,4000,J,36,491
2019,2,204,13,4010,J,73,1000
2019,2,204,13,4110,J,23,294
2019,2,204,13,4120,J,13,188
2019,2,204,13,4130,J,7,82
2019,2,204,13,4140,J,1,14
2019,2,204,13,5000,J,51,678
2019,2,204,13,5010,J,102,1373
2019,2,204,13,5110,J,166,2245
2019,2,204,13,5120,J,153,2047
2019,2,204,13,5130,J,9,120
2019,2,204,13,5140,J,50,654
2019,2,204,13,5160,J,131,1731
2019,2,204,13,5170,J,63,897
2019,2,204,13,5180,J,157,2159
2019,2,204,13,6000,J,44,589
2019,2,204,13,6110,J,12,154
2019,2,204,13,6120,J,8,99
2019,2,204,13,6130,J,19,241
2019,2,204,13,6210,J,4,46
2019,2,204,13,6220,J,7,92
2019,2,204,13,6310,J,5,56
2019,2,204,13,7000,J,45,598
2019,2,204,13,7110,J,46,605
2019,2,204,13,7120,J,31,437
2019,2,204,13,7210,J,57,777
2019,2,204,13,7220,J,9,116
2019,2,204,13,7230,J,1,19
2019,2,204,21,2020,J,3,72
2019,2,204,21,2070,J,51,1216
2019,2,204,21,2110,J,3,77
2019,2,204,21,2130,J,3,72
2019,2,204,21,2140,J,1,29
2019,2,204,21,3000,J,6,134
2019,2,204,21,3010,J,2,45
2019,2,204,21,3020,J,12,294
2019,2,204,21,3110,J,15,369
2019,2,204,21,3120,J,5,122
2019,2,204,21,3130,J,38,902
2019,2,204,21,3140,J,2,41
2019,2,204,21,4000,J,8,192
2019,2,204,21,4010,J,24,560
2019,2,204,21,4110,J,7,155
2019,2,204,21,4120,J,8,197
2019,2,204,21,4140,J,2,49
2019,2,204,21,5000,J,21,513
2019,2,204,21,5010,J,25,590
2019,2,204,21,5110,J,62,1474
2019,2,204,21,5120,J,60,1440
2019,2,204,21,5130,J,4,103
2019,2,204,21,5140,J,17,418
2019,2,204,21,5160,J,49,1159
2019,2,204,21,5170,J,27,648
2019,2,204,21,5180,J,46,1074
2019,2,204,21,6000,J,19,473
2019,2,204,21,6110,J,9,225
2019,2,204,21,6120,J,3,73
2019,2,204,21,6130,J,9,219
2019,2,204,21,6210,J,2,47
2019,2,204,21,6220,J,5,124
2019,2,204,21,6310,J,3,77
2019,2,204,21,7000,J,13,314
2019,2,204,21,7110,J,18,416
2019,2,204,21,7120,J,17,421
2019,2,204,21,7210,J,17,400
2019,2,204,21,7220,J,2,44
2019,2,204,22,2020,J,1,38
2019,2,204,22,2030,J,1,30
2019,2,204,22,2060,J,1,47
2019,2,204,22,2070,J,28,1039
2019,2,204,22,2110,J,2,83
2019,2,204,22,2140,J,2,76
2019,2,204,22,3000,J,6,219
2019,2,204,22,3010,J,2,67
2019,2,204,22,3020,J,7,291
2019,2,204,22,3110,J,7,242
2019,2,204,22,3120,J,6,224
2019,2,204,22,3130,J,12,451
2019,2,204,22,3140,J,2,88
2019,2,204,22,4000,J,7,261
2019,2,204,22,4010,J,16,589
2019,2,204,22,4110,J,1,38
2019,2,204,22,4120,J,6,245
2019,2,204,22,5000,J,10,361
2019,2,204,22,5010,J,18,651
2019,2,204,22,5110,J,44,1703
2019,2,204,22,5120,J,23,853
2019,2,204,22,5130,J,2,81
2019,2,204,22,5140,J,16,577
2019,2,204,22,5160,J,26,982
2019,2,204,22,5170,J,14,516
2019,2,204,22,5180,J,24,900
2019,2,204,22,6000,J,6,212
2019,2,204,22,6110,J,1,48
2019,2,204,22,6120,J,9,360
2019,2,204,22,6130,J,3,105
2019,2,204,22,6220,J,3,113
2019,2,204,22,6310,J,2,83
2019,2,204,22,7000,J,12,431
2019,2,204,22,7110,J,9,345
2019,2,204,22,7120,J,14,506
2019,2,204,22,7210,J,8,306
2019,2,204,22,7220,J,1,34
2019,2,204,31,2030,J,1,68
2019,2,204,31,2040,J,2,128
2019,2,204,31,2070,J,9,661
2019,2,204,31,2140,J,1,74
2019,2,204,31,3020,J,2,103
2019,2,204,31,3110,J,4,267
2019,2,204,31,3120,J,4,258
2019,2,204,31,3130,J,4,264
2019,2,204,31,3140,J,1,53
2019,2,204,31,4000,J,3,223
2019,2,204,31,4010,J,10,765
2019,2,204,31,4120,J,4,266
2019,2,204,31,5000,J,5,348
2019,2,204,31,5010,J,8,529
2019,2,204,31,5110,J,10,745
2019,2,204,31,5120,J,5,301
2019,2,204,31,5130,J,2,166
2019,2,204,31,5140,J,11,847
2019,2,204,31,5160,J,12,750
2019,2,204,31,5170,J,10,714
2019,2,204,31,5180,J,7,441
2019,2,204,31,6000,J,5,339
2019,2,204,31,6110,J,7,504
2019,2,204,31,6120,J,2,121
2019,2,204,31,6130,J,2,155
2019,2,204,31,6210,J,1,73
2019,2,204,31,6310,J,1,55
2019,2,204,31,7000,J,8,610
2019,2,204,31,7110,J,7,530
2019,2,204,31,7120,J,5,283
2019,2,204,31,7210,J,8,562
2019,2,204,43,2070,J,3,450
